product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,"Great Simple, Basic Device for Reading ....","Reviewed in the United States 🇺🇸 on July 30, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I forgot how much I missed a regular Kindle. The last kindle I had was the Kindle fire, so it has been several years. This is much easier on the eyes than the Kindle fire, the Nook color, or the iPad.  And reading on the iPad or the Kindle fire, I found I was always interrupted with a text, or an email, or a phone call when it was linked to my phone. I had initially liked the idea of a tablet that had everything in one place, but it does interfere with reading, I find. I am really liking the Kindle, as just a device for reading.  It’s also less (or maybe no?) blue light, and I read before bed, so not using a tablet/computer may help or be better for sleep.  It is very light weight, and the suggestions/adds on the lock screen don’t bother me.  Page turning is easy, but it is sometimes “tricky” to get into and out of other menus.  It takes a little getting used to, as the response is different than other touchscreens, in my opinion.  It takes a while to find your ideal brightness and warmth settings (I like about 16-18 brightness and no warmth during the day.  I set it to shift to warmer in the evening/early morning). Just be aware, if you are used to reading on a tablet, you will lose the color images on the Paperwhite.  No big deal, unless you read a lot of cookbooks, graphic novels, or other animated content.  Still, if you have the Kindle app on another tablet or computer, it’s easy to switch between the two, if you want.  It came 50% charged. I bought the charging plug too.  Like many people state, it should really just come with the plug, but most things don’t now, so I don’t really hold that against Amazon in this case.  I’ve always been afraid of using “off-brand,” discount plugs/cables; so, I figured why not just buy a new one.  I’ve also turned off WiFi to save battery: that’s not just a toggle on/off, either.  You just have to use the Airplane Mode to turn WiFi off/on.  So far, so good, and I’m glad I made the purchase.",5 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Nice for reading,"Reviewed in the United States 🇺🇸 on March 20, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Love that I can read library books on the kindle now.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",4.0,Book Obsessed: An Awesome Investment,"Reviewed in the United States 🇺🇸 on February 11, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I picked out and received my Kindle Paperwhite for Christmas along with a case. It is easy to use, has a very long battery life, and between two libraries, I can borrow from them and opt to read most things for free on this device, but sometimes come up empty as I am always looking for more to read. Therefore, my only complaint is that I think Amazon should give buyers a few book credits to start with as an incentive to make the purchase.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Kindle paperwhite,"Reviewed in the United States 🇺🇸 on February 23, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"My husband purchased this for me as a birthday gift since we were running out of room in our office and with books that have been purchased already. This is a great option for reading, and has so many neat features. I love the dimmable white and how easy it is to use!",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",4.0,Still the Best Kindle,"Reviewed in the United States 🇺🇸 on February 11, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Without Lockscreen Ads | Color: Black,True,"Bottom Line on Top: Not perfect, but close.Having tried the Oasis, i went back to the Paperwhite. The battery life is INSANELY long. It can be easily measured in months whereas the Oasis can be measured in days or weeks. The screen is clear, the backlight is as subtle or bright as you want it, and the weight is perfect. The only complaint is that having the up/down-next/previous buttons on the Oasis is very nice and the Paperwhite's screen can be touchy.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Satisfied,"Reviewed in the United States 🇺🇸 on March 10, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I haven't had it for very long, but it seems to fit my needs.  The battery lasts a lot longer than my previousreader.  So far, so good!",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,I’m addicted,"Reviewed in the United States 🇺🇸 on March 7, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,This thing goes everywhere with me! I highly suggest Kindle Unlimited. I don’t know when I became such a book girlie but here I am and I love it!,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Best kindle yet,"Reviewed in the United States 🇺🇸 on March 10, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"This new Kindle has exceeded by expectations.  It is a significant upgrade from the earlier paperwhite Kindle, with greatly enhanced battery life, more screen area, and a brighter screen.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",4.0,Larger screen,"Reviewed in the United States 🇺🇸 on December 31, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I had an older Paperwhite (2017) and there was nothing wrong with it but Amazon had such a good deal with trade-in and the new one was on sale that I couldn’t pass up the new one.  That said, the new one has a wider screen and a smaller border.  I find myself scrolling thru pages accidentally so it’s taking me a while to get used to that.  I do like the “warm” feature.  So instead of having to dim the brightness at night, I can increase the warm when reading in bed.  That is a great feature!  The battery doesn’t last me weeks and weeks like advertised but I think that may be because I read a lot and when I change the font at night to not wear glasses, that may use more battery.  All in all, I love this Paperwhite.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",4.0,Good as expected. Love the bigger screen,"Reviewed in the United States 🇺🇸 on March 14, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Denim,True,"Love the bigger screen compare to previous 6"". still slow. battery is no where near 10 weeks. 1-2 weeks max i guess.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Just as expected!,"Reviewed in the United States on March 5, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"This is exactly what I wanted! I will be able to read on vacation, especially with the built in light that is adjustable and with it being waterproof.",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Easy to carry & very convenient,"Reviewed in the United States on March 14, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,This kindle deserves a review. Shipped promptly. Perfect size. Working well. Thank you!😍,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Replaced my lost Kindle,"Reviewed in the United States on February 21, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Ordered this to replace the Kindle I had misplaced. Had trouble registering it because it kept rejecting my Amazon password, which I know was correct. Finally got in touch with a support person who got the problem resolved. Now I have access to my Kindle library again.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great reader for a decent price,"Reviewed in the United States on February 13, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Denim,True,"If you want something to *JUST* read books on, this is great. There's a web browser, but it's not good for much at all -- which is fine. I only need to read, and it's kept me occupied during times where I'm already caught-up at work. It's also a lot more portable than a book, and with the weather where I am being what it is, the water resistance is a very nice feature.",
