product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Much better battery life,"Reviewed in the United States on January 31, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I own 11 other kindles and this has the best battery life of them all I read a book a day and I can read a whole book without a recharge.  Other than that same as the rest of of kindles.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Absolute new love of my life,"Reviewed in the United States on March 15, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I got this for Christmas. I was looking for something very portable to read and this hits the spot perfectly. It has amazing battery life, which I appreciate, easy to read and set up to read. Overall, it’s my favorite gift of the year.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,"Love, Love Love it","Reviewed in the United States on April 1, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"There is nothing I can find wrong with this Kindle. I bought it on a recommendation of my son and I have not regretted the decision one time. It is amazing. I especially like how light weight the Kindle is plus as an avid book lover, I love the amount of books I can carry with me anywhere. The battery is long lasting and charges quickly. Give this one a try if you are looking for electronic reading options, you won't regret it.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,My most prized possession!,"Reviewed in the United States on December 30, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Love this kindle! It’s the perfect size! Use it everyday and take it everywhere!,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Very compact but still with the Kindle features to offer.,"Reviewed in the United States on December 6, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"My daughter had me order this for her to replace the larger size Kindle.  She loves that it is compact especially since she travels a lot.  Kindle offers so many features she appreciates, like the ability to adjust the font size, look up definitions of a word, adjust the brightness, etc.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,6 inch model is compact,"Reviewed in the United States on November 30, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"The screen is much sharper then the older version. It has a long battery life.  The lightening on it is great, Stayed on as long as I was  reading.  It is not waterproof. It supports plenty of file formats.  It looks a lot like the older version but it is a little bit smaller and lighter.  Weighs 5.6 ounces.  It is a great choice.  Good for book readers",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Cute,"Reviewed in the United States on March 29, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Perfect for me.  I've always loved books but I'm now reading my Kindle and I love it!  No eye strain, small enough to put in my purse, and it's so cute.  Easy to use and download whatever I want.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love it!,"Reviewed in the United States 🇺🇸 on January 25, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Very easy to use and perfect size! I love how fast the battery recharges and how long it can last!,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love love love,"Reviewed in the United States 🇺🇸 on November 26, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Great kindle. Super slim and light and fits in almost any bag. Love it,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Very Handy,"Reviewed in the United States 🇺🇸 on November 18, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I own 3 Kindle e-readers. This latest one is the most compact, and it has an excellent screen with very readable text. Altogether it works very well technically. It has more space for books and you can even switch to the black background if you're like me and don't like the brightness of a white background.",4 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Perfect,"Reviewed in the United States 🇺🇸 on December 6, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"My third generation Kindle had to be replaced. This small, lightweight 2022 Kindle hasn’t had to be changed for weeks. If you like to sit on a balcony of a cruise ship, soaking up some rays, and  reading , this Kindle is perfect.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",2.0,Color doesn't match the pix on Amazon.,"Reviewed in the United States 🇺🇸 on October 13, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"This kindle is navy blue.Color matches the tiny boxes designation of blue or black.I know you can barely tell the difference between them.They need to refer to those boxes as ""actual color of product""Click on denim, then on the pix column  to the left,  & you'll see the actual color.",13 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,What a difference,"Reviewed in the United States 🇺🇸 on March 17, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Folks, I am a bookworm and as such have owned a couple of gen's Kindles.  And have been very satisfied with each, previous gen's as the years went by.  This 2022 release tops them all!  I am just amazed at how small it is, let alone how long a charge lasts compared to other gens.  The ereader is quick to load, screen is absolutely great for reading and charging is by far quicker than any other gen - love the usb-c. By the way, I always had a hard time plugging the Kindle to what I felt was a miniscule plug - the usb-c is indeed an improvement.  One thing to note, I have had no problem with using the same AC charger I've had for years; do not see the need to get the new Amazon charger - use the old one and same some $$'s.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,portable and easily read,"Reviewed in the United States 🇺🇸 on March 26, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"love taking my kindle on the road with me! I like the simplicity of the kindle, it does everything it needs to do ... be a book!",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Perfect for reading especially when traveling,"Reviewed in the United States 🇺🇸 on March 19, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Comfortable to read ,small enough to take any where",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Excellent,"Reviewed in the United States 🇺🇸 on October 14, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I just received my new Kindle because my last Kindle was three years old and slowly dying.  This one is great.  The size and weight of it is amazing.  The screen is clear.  It goes back to the old process of touching the screen to move back and forth.  As I use it more, if I find any concerns, I'll update my review, but I'm very satisfied with it right now.",6 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great Reader!,"Reviewed in the United States 🇺🇸 on March 18, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I just love my new 11th generation reader.  I previously had the 10th generation and decided to upgrade and I am glad I did.  If you are an avid reader, you will enjoy your reading time with this new Kindle 11th generation.  It is lightweight, compact, and the battery life seems longer.  So glad I made the switch.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",1.0,What happened to Kindl!e?!?! 2nd Update! Final.,"Reviewed in the United States on October 28, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"FINAL UPDATE - Thanks Amazon got a full update for this product (and cover and screen glass) Finished reading books with lots of graphs on my old iPad.  Works well enough.  Finished with Kindle.  Quick refund sot there's that!  1st Update below! Original:  Lousy product.  Coming from a 5th Gen Kindle (wanted to keep 'Active Content' capability, so have gone through a few rebuild or reconditioned 5th Gen Kindles that worked - well, OK).  Difficulty these days trying to buy such an old Kindle, so decided to get a new one - 11th Gen - for just reading at a recent good price (and paying $$s for supressing ads!) and found out it's quite lightweight and smaller - about the only thing goods I can say!  When you were reading something (on older Kindles), you could advance pages by a simple swipe of the finger to advance or go back. THIS Kindle, however, seems to want to to jump several pages frequently.  It is often VERY difficult to go back, and then is seems to want to go several pages at a time.  Really a poor product (awkward to use) and could never recommend to anyone.  Maybe Amazon will read this and reach out to me to tell me I should only lightly tap or some new such technique.  I've already tried that, too, to no avail.  No recommendation for this Kindle from this user.  Oh, BTW, the portrayal of a book'sa charts and graphs is horrible - cannot read print (it's very light gray) and though you can expand it, it is very awkward to get a zoomed graph that you can read well - often it will give the graphic, but you cannot see the details of the side and bottom of the chart or graph.  Truly as bad as my 5th Gen Kindles!  Maybe I need to go to reading on my iPad.  This is NOT an improved product! Update, after calls form Cust Support offering return an refund:  Really, REALLY aggravating to use!  Loses the book pages and %-progress after some few page turns.  Also CANNOT get to asterisk-footnotes...all I get are ""Wikipedia has no entries."" Need to try multiple times to get to the footnote. (I am a 6-footer with pretty large hanbds so the little asterisk is hard to directly hit.) And pages jump all around - goes forward a few, and hard to get it going backwards to get back to where you where reading (aggravated by usually no way to know the exact page or %-progress in book!  And did I say it is VERY lousy/poor trying to read graphs and charts and anything like an illustration.  Grey tones leave any print in lowest resolution of grey! m And I do not need an Amazon CSR calling and offering me to get a Fire or other item.  Bottom Line: Most recent Kindle is a POS! Don't waste your money! SCREWED UP, CRIPPLED PRODUCT!  Who else make a book reader?",9 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Light weight and easy to use,"Reviewed in the United States on January 6, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I love that it is light weight and compact. This makes reading 10 times easier with a 6 month old who loves to grab everything. The only con I can say is the touch screen lags a little bit but other than that it is amazing.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Good reader,"Reviewed in the United States on March 5, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Kindle's size has been difficult to adjust to.  It's not easy to handle or hold, especially when I read in bed.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great product,"Reviewed in the United States on December 4, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Product arrived on time. Since this is a Christmas gift. It difficult to rate for ease of use, readability, etc due to the fact it is a Christmas gift. However, product looks good will update review if needed after holiday.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Wife loves it,"Reviewed in the United States on January 1, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I got it for my wife for Christmas 2022 and she loves it much more than her older Kindle. The backlight is the best part of it for her.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Compact,"Reviewed in the United States on December 14, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I have other Kindles which are bigger.  This one is small, lightweight and compact and fits into my purse perfectly.  I take it wherever I go when I have to wait.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Kindle,"Reviewed in the United States on February 25, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I love it! Took a little bit getting use to because it is different from my old one.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Thank you Thank you Thank you,"Reviewed in the United States on December 20, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,Now I can read on the go with out using my iPhone as much.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",1.0,Can not return!,"Reviewed in the United States on November 9, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,User has no clue if it is working. Lights go off. Don’t know what that means. Price was inflated at $65. Now selling at $26! Can not retiurn !,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love it,"Reviewed in the United States on December 9, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Better reading experience than I had with paperwhite. Easier on my eyes. Slightly smaller and thinner which makes it much more comfortable to carry in my shoulder bag.,2 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Good Product,"Reviewed in the United States 🇺🇸 on December 7, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"It's my first kindle and I'm quite happy with how it works... For me it's excellent, especially for its price... Good purchase",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love!,"Reviewed in the United States 🇺🇸 on March 29, 2023",Color: Denim | Option: With 3 Months Free Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I have upped my reading game so much with this!! It is not overly large but the screen is a better size for reading than my phone. Very light weight- I love it!,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,"Very nice, better than previous models","Reviewed in the United States 🇺🇸 on October 28, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,Love the screen quality and lightness.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Awesome Reader,"Reviewed in the United States 🇺🇸 on February 7, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"This reader is awesome. It’s fast, has a no glare screen and tons of books to chose from, even for kids.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,My Very First Kindle!,"Reviewed in the United States 🇺🇸 on February 1, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"I am in love with this purchase! I wanted to started reading books again and after a while of thinking about it, I finally decided to get a Kindle after seeing how much my coworker liked hers (Kindle Oasis). When I came on Amazon to go shopping for one, I came across the 2022 11th generation release. It was ($109 without ads) at the time I bought it. I love it! It's my first Kindle. I read almost every day. It's lightweight, the perfect size to hold in your hand and read. The screen is very easy on your eyes so you can read for long periods of time. It's very easy to use and navigate, easy to download books and you can customize the font, lockscreen and pick the type of background you want (Black of White). The battery life is great. I can go long periods of time on one charge and it charges pretty fast. I highly recommend!",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,👍🏼👍🏼👍🏼,"Reviewed in the United States 🇺🇸 on February 27, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I purchased this item for my wife. She absolutely loves it and couldn’t be happier. She absolutely loves the fact that the charge lasts two weeks loves the color and that it is compact.,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Highly recommend,"Reviewed in the United States 🇺🇸 on March 2, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Works like a charm. Nothing to complain about. No bells and whistles. Just all the needed basic functions.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,A little smaller than my previous Kindle but just as reliable,"Reviewed in the United States 🇺🇸 on December 28, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,A little small for a man’s hands and this was a replacement for an older Kindle list in Hurricane Ian but he likes it a lot,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Winner Winner,"Reviewed in the United States 🇺🇸 on December 20, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Replaced my 8 year old kindle with this new one, and it is lighter, and works great.  Same size screen as old one but this one is lighter and easier to hold in one had in bed, etc. Plus I love the dark mode for night time reading",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Amazing!,"Reviewed in the United States 🇺🇸 on February 10, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"I LOVE my kindle and read a lot of books on it, I go back and forth between wanting to read a physical book and a kindle but it's the closest thing to it! And the new color is cute!",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,You can’t go wrong!,"Reviewed in the United States on March 1, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I love to read and this is the perfect device because it’s small and light enough to carry in a purse or on a trip. The battery is amazing and it’s a joy to use.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great device,"Reviewed in the United States on February 28, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,This is the first eReader I've had in about ten years and I love it. Compact size that's easy to hold. Small enough to fit in most any bag or purse for easy transport. Love the choice of regular screen or dark mode. It has a long battery life so you aren't charging it every day. Super easy to download borrowed library books through Libby also.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,"It's not as nice as an oasis, but it's also not $400","Reviewed in the United States on December 31, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I'm one of Oprah's besties, so I admit, I've owned 4 kindle oasis' including the TOL model with cell coverage to download books for as long as you own the device it even transfers to whoever owns it. And , LORD HAVE MERCY, those page turn buttons.  I've owned every kindle from the keyboard to the TOL oasis'. I bought a basic kindle and I gotta tell you. I didn't understand or use the warm light correctly, so no loss.32 gigs of storage? Amazon does an amazing job of keeping your books stored on the cloud. So that's no loss. The 7 in screen is nice. But no. I lose shit, everything. Phones, computers, tablets, phones including a folding screen RAZR  i haven't lost it ... Yet. LoL so, $99 I could buy and replace 4 of these for one of those. So. Bottom line. I get a better battery and the same e ink screen. Plus the new one is so light. I wish I could trust myself without a case, but major klutz. The clear case In the photo almost triples the weight of the device. Check how much ithr case weighs. Sorry for rambling. Old age happens to everybody. I take the cass off when I'm at home. When arthritis attacks, weight matters. I give it 5 stars, because, let's face it, it sucks. I read a lot and ifh charge will last me a day and a half. I carry around a battery, it'll fill my kindle almost 10 times.Buy the kindle It has a great feel in your hand and the battery lasts long enough to not be too bitter. I give it 5 stars otherwise. Unless, you're like me and won't be happy until you get one, the oasis price tag is justified, it's machined aluminum a huge battery. I felt like Oprah, walking around the hospital in my gown with an extra one to keep my private parts private, I really felt like a  celebrity walking around the hospital, smoking weed and reading ony oasis.  But if you're not Oprah, then the basic kindle is the shit. Buy without reservations.",9 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Excellent entry level Kindle -- has a hidden bargain for removing the ad-filled screensaver,"Reviewed in the United States on October 18, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I have two 32GB Kindle Oasis that have several valuable features that this Kindle does not BUT they cost several hundred dollars more. They're great devices but expensive. So I just bought this basic Kindle for carrying around in my purse.The screen is about the same height for both Kindle models but the width of the basic Kindle screen is noticeably narrower than that of the Oasis. The basic Kindle's case is made of mostly recycled plastic and all movement among options are accomplished by sweeping your finger across the screen -- no buttons.Because the case is plastic rather than metal, this basic Kindle weighs about an ounce less which matters when carried around all day. The power button would be better on the top of the Kindle but I am pleased that it uses USB-C rather than the archaic mini-USB that the Oasis still uses. The16GB storage is quite generous and better than the base Paperwhite model. This uses wifi only and doesn't offer a cellular optionI find the basic Kindle's screen remarkably good despite being lit by so few LEDs. The screen is the same 300 ppi as all other Kindles but appears slightly  less crisp because of the basic model's 4 LEDs. I find it easy on my eyes however.I was pleasantly surprised to learn that the ad-filled screensaver can be easily removed FOR FREE (but only if you call in) because the Content and Devices, Devices, page for your Kindle will say the removal is free. Alternatively, rather than paying $20 more to purchase the Kindle without that screensaver, you can call to have it removed for $15.The issue is not the content of the screensaver. It's that any cover with a magnetic closure stops on the ad screensaver but opens directly to the book you were reading with the standard screensaver. I believe that both the free and $15 prices for removal are in error so I would suggest having the ad-filled screensaver removed immediately.I encourage you to accept the free four months of Kindle Unlimited included with current purchases. KU allows you to select (and keep indefinitely) up to 20 items. This is a bargain worth $40 so why leave money on the table?Also for the cash-conscious, other than using those four free months of KU, do use your library card to connect your new Kindle to the Libby app. The app will search for Kindle books at your library and will, after setup, load your library books onto your Kindle. These free books automatically vanish when your lending period is over.You can also save by checking to see if friends or family have an old Kindle they're not using (working or not). Even the oldest Kindle can be traded in for a cash payment (which may be as little as $10) but the trade-in also gives you 20% off your next new Kindle. I have seen certified, refurbished basic Kindles offered at $79  -- but remember that price doesn't include the four months of KU and it may or may not include free removal of ad screensaver so are not the bargain they appear to be.Three items to tweak in Settings. If you open any book, and tap the top of the page and then the Aa, you can select your own default font, font size, and page setup which will be used for everything you read from then on. I use Helvetica with one unit of bold, size 5 or 6. My layout uses the left option for all four choices. In the More tab  in the same area, you can turn off being notified about how many times various passages have been highlighted by other readers. I also suggest that you use Settings, Device Options, and tap on Display Cover so that the screensaver is the cover of the book you're reading and Settings, Device Options, Advanced, Home & Library, to group your books into series. I've had Kindles since the first one offered and am never without one in reach. They allow me to read in small bits anywhere. They're great! I continue to be quite happy with my Oasis for reading at home but think this basic Kindle will be a workhorse for carrying around. The reduced size, weight, and cost make this a buy at $99.NOTE: The one downside for some people will be that this Kindle is not waterproof like the Paperwhite and Oasis. I have taken my Kindles to the beach and the tub without ever getting one wet. BUT, if you are someone who must have waterproof, this isn't it.",571 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great product,"Reviewed in the United States on March 20, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,The product is as good as advertised,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Very good update,"Reviewed in the United States on March 15, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"I think Kindles are great and this is my second one. If you want to know what makes it so good, it’s not like your phone screen. The Kindle screen can be used with backlight or without. Either way, it’s less stressful to read. It’s very lightweight. It’s finally the perfect size too.It’s a dedicated device and those are really nice to have sometimes.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great kindle,"Reviewed in the United States on December 1, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Very comfortable to hold. Easy to use,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,Unergonomic Form Factor,"Reviewed in the United States on January 25, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,The form factor is not satisfactory for comfortable holding :-((I wish they offer a form factor variant that is slightly wider and taller than the Galaxy S22 Ultra for easier clutching in the palm for single handed holding for reading in bed.and add the warm lighting option too.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Return to Reading!,"Reviewed in the United States on January 29, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"My wife recently finished her graduate degree. Post all of that work the joy of reading is hard to find again. The kindle is helping! Ease of use, ability to toss in a bag/purse availability of books either through the kindle store or the library. It makes a difference to a recovering grad student! I know, it took me 2 years to recover from this post study syndrome with my own Grad work, but glad she is finding the joy of reading sooner because of this tool!",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,I love this 6 inch Kindle,"Reviewed in the United States on January 31, 2023",,True,Makes reading convenient and easy to carry. Easy to take with you too.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Best kindle yet,"Reviewed in the United States 🇺🇸 on March 2, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Good things come in small packages.  I can keep this in my purse easily.  The charge lasts for a very long time and I am an avid reader.  The features are easy to use and I recommend this reader highly,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Making me a reader again.,"Reviewed in the United States 🇺🇸 on January 6, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"This is my first Kindle. I was worried it would be kind of convoluted to figure out, but it is just as simple as can be. I love the size and lightness so that I can have a library with me everywhere I go. I typically don’t use the backlight, as I like the paper finish of the screen, but it is nice to have sometimes in low-light settings when a lamp just isn’t enough. Kindle Unlimited has been fun to explore as well. I love physical books, but I’m sold on the Kindle!",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great purchase,"Reviewed in the United States 🇺🇸 on March 22, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I really enjoy this kindle.  Works great and is a great medium to read on.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Fantastic,"Reviewed in the United States 🇺🇸 on March 19, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Kindle rules :). Great small e reader. Great job by Amazon. Not fastest software nor touchscreen but it’s for books so it doesn’t matter :),
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Nice kindle!,"Reviewed in the United States 🇺🇸 on March 5, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I got this kindle as a gift for my daughter and she’s always using it. Light weight, easy to read, great price, battery lasts a long time!",2 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love the size and love it,"Reviewed in the United States 🇺🇸 on January 12, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Love the size perfect for going in my bag to go with me super easy to read and love the color,
