product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,My item was defective,"Reviewed in the United States 🇺🇸 on March 21, 2022",Color: White | Style: Console,True,Out the box my switch oled had issues . The joy cons wouldn’t connect wirelessly to the console and the internet wouldn’t connect but my regular switch was fine. I literally ordered it today and had to get it replaced in the same day . Big thanks to Amazon for the fast and easy process of getting a replacement . I just hope this one isn’t defective.,4 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Non US Product sold,"Reviewed in the United States 🇺🇸 on January 16, 2023",Color: White | Style: Console,True,The Nintendo Switch sent was for another country.  The device works fine but the AC Adaptor supplied does not work in the US.  Very disappointed.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,They sent an Asia-only version!,"Reviewed in the United States 🇺🇸 on December 25, 2022",Color: Neon Blue and Red | Style: Console,True,"Sent a for sale in Singapore only! Plug does not work, adapter they sent sparks when plugged in. Returning it the day after Christmas. Thanks for nothing! “Amazon’s choice” garbage!",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Product appeared to be preopened and used. Would give it zero star if possible.,"Reviewed in the United States 🇺🇸 on March 13, 2023",Color: White | Style: Console,True,No pictures to include. Product returned,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Dead on arrival,"Reviewed in the United States 🇺🇸 on February 19, 2023",Color: White | Style: Console,True,Unfortunately it came dead on arrival so I am filing a repair report with Nintendo,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,.,"Reviewed in the United States 🇺🇸 on March 1, 2023",Color: Neon Blue and Red | Style: Console,True,La nintendo switch oled me llego defectuoso no se conecta los Joy,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Wouldn't buy,"Reviewed in the United States 🇺🇸 on May 2, 2022",Color: White | Style: Console,True,"Doesn't matter how many times you download the games, it continues to have to be redownloaded after you turn the power on. I tried to get help, and they supposedly fixed the system and guess what, still messed up. Waiste of money honestly. Happy for those who get a normal one that works, but it obviously not meant for me.",5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Not new.,"Reviewed in the United States 🇺🇸 on May 5, 2022",Color: Neon Blue and Red | Style: Console,True,"Arrived with the box slightly damaged but the shipping box was in good condition. Once I opened the box it was clear that someone had previously opened it. Charger was not wrapped up and had light scratches one it. and things just looked off. Once I took the switch out of the wrapper, it had smudges and light scratches on the screen.",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Not meant to be sold in the USA,"Reviewed in the United States 🇺🇸 on January 6, 2023",Color: White | Style: Console,True,This gift had to be returned because it was meant to be sold in the Singapore or Middle East markets. The charger was not comparable with US voltages.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Disappointment,"Reviewed in the United States 🇺🇸 on January 4, 2023",Color: Neon Blue and Red | Style: Console,True,Purchased this product for my son’s Christmas gift and the box came opened with the joycons and hardware missing. Christmas was ruined when he opened his gift.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,The V2 and OLED are the way to go.,"Reviewed in the United States 🇺🇸 on April 15, 2023",Color: White | Style: Console,False,The only two versions worth buying are the V2 in the OLED. There is a difference between the V1 and V2. The V2 has a better battery than the V1 which was a significant upgrade. The OLED is obvious with the better screen.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Scammed. Wish I could give zero stars,"Reviewed in the United States 🇺🇸 on January 3, 2022",Color: White | Style: Console,True,"Bought this OLED switch for my son for Christmas. Description said it was the new OLED, box it came in said it was the new OLED, it was not. When we opened the box the item inside was the old (original) Nintendo switch, not the new oled model. Very disappointed and will be returning",20 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,No puede ser posible que lleguen pedidos así hasta el cliente,"Reviewed in the United States 🇺🇸 on February 27, 2023",Color: Splatoon | Style: Console,True,"Caja solo con cargadores y cables, SIN CONSOLA Y SIN CONTROLES.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Bought this as a gift and the box was MESSED UP,"Reviewed in the United States 🇺🇸 on July 21, 2022",Color: White | Style: Console,True,"This is not a new product. Seems used. I bought this as a gift and the product packaging is completely torn up. Every corner is torn and ripped, hole in the front of the box, scuffed, bumped and bent — horrible presentation. It’s not even worth seeing if it works!",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,A piece of junk that arrived completely dead. Immediately returned.,"Reviewed in the United States 🇺🇸 on January 6, 2023",Color: White | Style: Console,True,"This thing arrived with pieces unwrapped and cables untied. Obviously, it had been previously returned and just shipped out to another sucker. Never ordering another electronics item Amazon.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Hope it has English,"Reviewed in the United States 🇺🇸 on June 7, 2022",Color: White | Style: Console,True,"The switch i received was not for the us market apparently, judging by the Asian writing all over, which IS NOT what is shown in pictures. I hoping it actually has English as a option. And in the future, it would be nice to actually receive what was shown, a switch for the us market",3 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Cannot use,"Reviewed in the United States 🇺🇸 on January 30, 2023",Color: White | Style: Console,True,I was sent an item for the Middle East and south east Asia. It’s not compatible in the US,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,Nintendo switch from Japan,"Reviewed in the United States 🇺🇸 on March 7, 2022",Color: Neon Blue and Red | Style: Console,True,They should tell that the switch is coming from JAPAN !!,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,item is defective consol not charging,"Reviewed in the United States 🇺🇸 on July 30, 2022",Color: White | Style: Console,True,"got as a gift for grandson. he open and played but once battery was low we needed to charge it but the console would not charge device. i am having difficult time returning item, and i have always had no problem returning somethin. idk what to do",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,International Model,"Reviewed in the United States 🇺🇸 on December 25, 2022",Color: Neon Blue and Red | Style: Console,True,Disappointed because this is an international model which does not support 5G network. Came with an international plug instead of American. Otherwise a great product no issues,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Buyer beware,"Reviewed in the United States 🇺🇸 on December 27, 2022",Color: Neon Blue and Red | Style: Console,True,"Although it wasn't written anywhere, we got the European power cord instead of the US power cord. I had to go out and buy it separately. Pretty disappointing.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Bad ports and base,"Reviewed in the United States 🇺🇸 on June 11, 2022",Color: White | Style: Console,True,Just got it today none of the provided cords seat correctly in the base. The switch itself wobbles in the base and it drops picture nearly every 5 seconds on a tv that’s less than a year old and works with many other systems. Support just kept passing me around without any answers.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Que sea original,"Reviewed in the United States 🇺🇸 on January 7, 2023",Color: Neon Blue and Red | Style: Console,True,El producto llegó con la caja llegó sin cellar  huele a quemado solícito que en la nueva compra el producto sea original en nuevo,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,Slow,"Reviewed in the United States 🇺🇸 on January 26, 2022",Color: White | Style: Console,True,Very slow and laggy even when games are installled on main drive,3 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,NOT A US DEVICE,"Reviewed in the United States 🇺🇸 on January 17, 2023",Color: Neon Blue and Red | Style: Console,True,Not made for the US. Made for middle East and Southeast Asia. Charger not for US. Come with a cheap adapter.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Wifi works at first but then stops working,"Reviewed in the United States 🇺🇸 on October 26, 2021",Color: White | Style: Console,True,It appears at first as if it’s connected to the internet so I left it overnight to download my games but when I woke up I saw that there was nothing downloaded besides one game so I kept trying every method to fix the wifi issue and it just wouldn’t work oh yeah and doing it wired won’t work either,11 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Excellent 10/10,"Reviewed in the United States 🇺🇸 on April 2, 2023",Color: Neon Blue and Red | Style: Console,False,All of the things Thay added are Excellent and I love tv mode ❤️ I play all the time 100/100,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Don’t buy from Amazon,"Reviewed in the United States 🇺🇸 on October 26, 2022",Color: Neon Blue and Red | Style: Console,True,Try a different retailer - had to return mine that I got for my son AL - it was used. The System was slow and the left joy con did not work,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Disappointing hardware issues,"Reviewed in the United States on May 29, 2022",Color: White | Style: Console,True,The device won't connect to the wifi in a stable way and a chat with support for it basically tried to gaslight me into thinking it was my router even though everything else in the house worked. I paid almost 400 dollars to have a pretty brick sit in my living room.,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,Se tardo más de lo esperado,"Reviewed in the United States on May 7, 2022",Color: White | Style: Console,True,Para regalo,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,The box with damages I hope not to have problems with the console because of those hits in the box.,"Reviewed in the United States on October 27, 2021",Color: White | Style: Console,True,The box with damages I hope not to have problems with the console because of those hits in the box. Visually the console is fine. But it is disappointing to pay a greater amount of money for the Nintendo Switch and have it delivered to me like that.,24 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Quite the surprise,"Reviewed in the United States on October 15, 2022",Color: White | Style: Console,True,"Ordered mine, when it was delivered I was pretty excited until I opened the box. Was missing the entire switch, literally just cords and the plastic controller piece the joy cons slide on to.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,The Greatest ever. I bought it new last year and MAN!!!! It totally rocks,"Reviewed in the United States on March 18, 2023",Color: White | Style: Console,False,I honestly do not have one  bad complaint about this system. Worth every penny I paid. The graphics on the games is amazing. With my dock I can play all games on my 65 inch Sharp. The picture quality is awesomely awesome. It’s the only system I have played since I got it. Very addictive but in a good way. Thanks Nintendo. Easily a 10 star rating all the way.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Not the US Version,"Reviewed in the United States on June 4, 2022",Color: White | Style: Console,True,What I received was a Hong Kong product with a Type G power supply. The system works fine but I had to purchase a new AC power supply adding to the total cost. They advertise as a US version you should receive a US version.,5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,GRAY MARKET ITEM,"Reviewed in the United States on December 16, 2022",Color: Neon Blue and Red | Style: Console,True,The item I received was not authorized for use in the United States. It was a model for use in Singapore.,4 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Comes open,"Reviewed in the United States on February 2, 2023",Color: Neon Blue and Red | Style: Console,True,Wth you buy something thinking is new and it comes already open,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,BEWARE..,"Reviewed in the United States on May 9, 2022",Color: White | Style: Console,True,BEWARE… my wife and I ordered this in April for our sons seventh birthday. The day before his birthday my wife went to go wrap it she removed the clear plastic wrap and opened the box to only find a book on the inside and nothing else. Very very disappointing.,4 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Scammed,"Reviewed in the United States on January 25, 2022",Color: Neon Blue and Red | Style: Console,True,"Bought this OLED switch for myself. Description said it was the new OLED, box it came in said it was the new OLED, it was not. When we opened the box the item inside was the old (original) Nintendo switch, not the new oled model.  Going to return today .",11 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Not US plus,"Reviewed in the United States 🇺🇸 on January 26, 2023",Color: Neon Blue and Red | Style: Console,True,Product came with Singapore plug not US outlet. Should be stated in description.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,New = open box,"Reviewed in the United States 🇺🇸 on November 14, 2022",Color: White | Style: Console,True,"I don't mind, but I have watched too many unpacking videos on YouTube and i received an open box, things were not wrapped properly.",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Sold an open Euro model!,"Reviewed in the United States 🇺🇸 on December 25, 2022",Color: White | Style: Console,True,I was sold an open European unit with a cheap adapter thrown in the box. This is ridiculous.,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Cannot get replacement ac adapter because it’s a 3rd party seller got European adapter,"Reviewed in the United States 🇺🇸 on January 17, 2023",Color: White | Style: Console,True,Cannot like or dislike because I cannot power the system up due to European adapter,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Worked for 2 weeks,"Reviewed in the United States 🇺🇸 on February 11, 2022",Color: Neon Blue and Red | Style: Console,True,If I could give it 0 I would. System came in. Looked used and had finger prints on it. Worked for 2 weeks and then started getting the orange screen of death. Then the system stopped seeing wifi connections. Just shipped it to Nintendo for warranty. Seller would only do refund and not exchange.,5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,European Model,"Reviewed in the United States 🇺🇸 on January 10, 2023",Color: White | Style: Console,True,It doesn't say anywhere that this is a Eurpean model and needs an adapter for US.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,NOT NEW!! PRODUCT WAS OPENED/HANDLED,"Reviewed in the United States 🇺🇸 on July 21, 2022",Color: White | Style: Console,True,The Switch was not new. The box was not sealed and the screen had finger prints on it and dust in the bezel. This item was used. We were charged full price for a used Nintendo Switch. Buyer Beware!!!,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great Nintendo System for all ages.,"Reviewed in the United States 🇺🇸 on February 1, 2023",Color: White | Style: Console,False,"I am 43, my first Switch experience was the Nintendo Switch Lite. Unfortunately it became hard for me to see some of the text in games and the experience was getting old. I waited again until the next tax time and decided to purchase this. What a great investment. I like how the whole color scheme works overall. And everything works perfectly as expected.Also have on order a Power A White Nintendo Switch Controller which will match the overall color theme of the console, not to mention the console itself looks great next to my XBOX One S All Digital Edition Console.Still wish Nintendo would support the ability to use external hard drives as storage opposed to Micro SD Cards.FYI the TV experience is great! Will be even better when the controller arrives as I don't care for the joycon grip that was included with the system.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,La caja viene en muy mal estado,"Reviewed in the United States 🇺🇸 on January 13, 2022",Color: White | Style: Console,True,Te hace pensar que no es un producto nuevo .,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Switch arrived bricked,"Reviewed in the United States 🇺🇸 on January 27, 2022",Color: White | Style: Console,True,Got the switch and at first it would not connect to WiFi at all. Then it got stuck in a boot loop with the error code 2113-0218. I paid up for this switch for the faster shipping time and now I have to send it in for repairs for a month.,7 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,Like,"Reviewed in the United States on January 20, 2022",Color: White | Style: Console,True,Left joystick control the up botton don’t work,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Dock doesn’t work,"Reviewed in the United States on January 20, 2023",Color: White | Style: Console,True,The dock for this does not connect to the switch,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,No charger,"Reviewed in the United States on December 25, 2022",Color: Neon Blue and Red | Style: Console,True,Box not sealed and not a working charger in it! Contacted with no help.,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Arrived with a cracked screen in box,"Reviewed in the United States on January 3, 2022",Color: White | Style: Console,True,"The Nintendo Switch OLED I received came in with a small chip on the glass near the center of the screen. It just arrived today and when I opened the box, the chip was there. Very disappointed to say the least. I am going to get it repaired myself.",8 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,"Do not buy, it is not U.S model","Reviewed in the United States on November 29, 2022",Color: Splatoon | Style: Console,True,"The unit is not a U.S model, and when you return they will charge you restocking fee ($76)",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,NO ES NUEGO. It’s not new !,"Reviewed in the United States on May 7, 2022",Color: White | Style: Console,True,El producto vino sin embalajes. Con rayones en el Dock  y los joycons flojos. No encajan bien en la pantalla. Vino con un juego dentro de la consola y un memory card.Venden algo usado como nuevo. Es una estafa !!!,4 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Efficient...,"Reviewed in the United States on February 15, 2023",Color: Splatoon | Style: Console,False,Efficient...,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Won't dock,"Reviewed in the United States on November 1, 2022",Color: White | Style: Console,True,Won't dock and Nintendo won't do anything about it. Nothing special about it go buy a lite or new steam handheld is better.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,No customer service,"Reviewed in the United States on April 20, 2022",Color: White | Style: Console,True,"If you want to load games from your old device, the transfer of data doesn't work. No need to be upset. There's no one to contact for help. No customer service. If you want to play old games you'll have to re-purchase each game.",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Clearly this was a used product,"Reviewed in the United States on March 21, 2022",Color: White | Style: Console,True,"Item purchased was not new. Clearly this was a used item. The upper right flipper/button was loose and came off. Had to have it replaced. Also, I noticed a lot of fingerprints on the unit when it arrived. Original packaging was missing too",7 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Received UK model and I’m in the US,"Reviewed in the United States 🇺🇸 on January 15, 2023",Color: White | Style: Console,True,Mine came with a uk plug yikes,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Didn't come with joy con's!,"Reviewed in the United States 🇺🇸 on September 12, 2022",Color: White | Style: Console,True,Didn't come with joy con's the one thing it freaking needs!!!! Can just get joy con's sent to me I have to replace the entire thing!,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,What the heck!!,"Reviewed in the United States 🇺🇸 on March 11, 2022",Color: White | Style: Console,True,"We ordered it in Jan when my sister's family visited us. They bought my kids this nintendo and we opened it in Feb. when we tried it connecting TV, we found one of the controllers is not charging. We feel so frustrated now. I am about to ask return",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Arrived broken,"Reviewed in the United States 🇺🇸 on January 19, 2023",Color: Neon Blue and Red | Style: Console,True,Arrived broken (blue joy con),
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Missing contrllers,"Reviewed in the United States 🇺🇸 on December 25, 2022",Color: White | Style: Console,True,Came without the controllers. Bah humbug!!!,4 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Wrong cable,"Reviewed in the United States 🇺🇸 on October 1, 2022",Color: Neon Blue and Red | Style: Console,True,Came with the wrong 9.6 volt charger I did not receive a type c charger so I can't even play the thing,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Fue un artículo usado a precio de nuevo,"Reviewed in the United States 🇺🇸 on December 1, 2022",Color: White | Style: Console,True,El precio fue a precio de nuevo pero el artículo era usado,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Overrated,"Reviewed in the United States 🇺🇸 on November 21, 2021",Color: White | Style: Console,True,I was hoping for a change in this OLED model but in comparison to the original switch you’re better off getting that one if you are not that into to the technicalities of the new display and little upgraded specs,14 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,Themes Please??,"Reviewed in the United States 🇺🇸 on October 8, 2022",Color: White | Style: Console,False,4 stars because its great to have a bigger screen however WHEN will Nintendo start adding themes like they did with the DS consoles??? Unless it comes with themes then its not worth a huge amount of money.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,It did not work it wouldn’t even turn on.,"Reviewed in the United States 🇺🇸 on June 26, 2022",Color: White | Style: Console,True,The box was clearly opened prior to its arrival and probably returned by a previous individual who found that it didn’t work. That being said I’ll just buy it from Best Buy.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Wfh,"Reviewed in the United States on October 1, 2022",Color: White | Style: Console,True,joy cons are garbage charger charges when it wants to and this was supposedly brand new when i bought it????,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,I got the item and can't use it with a blue screen of death.,"Reviewed in the United States on February 5, 2022",Color: White | Style: Console,True, I'm sad I can't use the game I bought so I'm sending it back to seller.,31 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,"Japanese version, not US","Reviewed in the United States on October 22, 2022",Color: Neon Blue and Red | Style: Console,True,False advertising on this page. The item you are sent will be the Japanese version,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love the switch,"Reviewed in the United States on December 26, 2022",Color: White | Style: Console,False,Got this for our daughter as a Christmas gift! We all love it. Easily hooks up to the tv or you can keep it as a handheld game. The picture quality is awesome! Nintendo has come a long way. Very happy with our purchase.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Only worked for a little while and then would not start.,"Reviewed in the United States on June 3, 2022",Color: White | Style: Console,True,Only worked for a little while and then would not start.  This was a gift.  The recipient returned for either repair or replacement.  No word back yet.  Very disappointing.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,overpriced,"Reviewed in the United States on July 7, 2022",Color: White | Style: Console,True,this nintendo does the same exact thing as the regular nintendo. the display is only very slightly better. do yourself a favor and get the regular switch,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,"Received broken, still no refund","Reviewed in the United States on October 5, 2022",Color: White | Style: Console,True,Switch didn't work on arrival.  Retuned and they received it per ups and haven't issued refund,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Works!,"Reviewed in the United States on December 23, 2022",Color: White | Style: Console,False,What can you say? Its Nintendo!!!!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Looks like my I received a used or open box item,"Reviewed in the United States on August 5, 2022",Color: White | Style: Console,True,Box looks not sealed and demaged on the corners. I don't feel comfortable paying new price for this condition. Will be returning back,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,I did not recieve the controllers,"Reviewed in the United States on July 22, 2022",Color: White | Style: Console,True,"I received my package but I did not receive my controllers, will i get them separately or will i have to return the whole package",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Too expensive,"Reviewed in the United States 🇺🇸 on December 23, 2021",Color: Neon Blue and Red | Style: Console,True,"The oled screen is nicer than the regular, but definitely does not cover the price adjustment. They should have just reduced the original switch's price more and then put this one out there because it really is just the same thing",5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,False advertisement,"Reviewed in the United States 🇺🇸 on November 7, 2022",Color: Splatoon | Style: Console,True,Product was not advertised as a Japanese version!,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,My son's #1 wishlist gift from Santa,"Reviewed in the United States 🇺🇸 on December 7, 2022",Color: White | Style: Console,False,"I wish someone would sponser my children for Christmas omg i got hit in the mouth with an increase of 200$ in rent,😭",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Bought New; Received Used,"Reviewed in the United States 🇺🇸 on August 2, 2022",Color: White | Style: Console,True,I bought a new Switch and it showed up used with other people's info on it. Games. Account info. Very disappointing.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,"If you play handheld mode, it is worth the upgrade!!","Reviewed in the United States 🇺🇸 on November 7, 2022",Color: White | Style: Console,False,"I've had an original switch for years now, it is pretty much the only console I play anymore because I prefer handheld. My husband plays Xbox on our 75in TV and I like to sit on the couch next to him and play my own games. I had the animal crossing switch which I had been so excited about getting, so I thought about upgrading to the OLED for a long time before actually doing it. IT WAS WORTH IT! The screen is impressive. Beautiful, vibrant, and easy to see/read. Also, IT HAS BLUETOOTH! I didn't know that before buying it, so it was a welcome surprise. If you play a lot in handheld mode, I highly recommend the upgrade to OLED. So glad I did it!",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,"Switch OLED was DOA, support was a nightmare to deal with with long phone holds.","Reviewed in the United States 🇺🇸 on December 1, 2021",Color: White | Style: Console,True,"Switch OLED was DOA, support was a nightmare to deal with with long phone holds. Sadly returned it to Amazon as they had no advance replacement options other than to repair a brand new Switch which would take 2-3 weeks.",5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love Nintendo,"Reviewed in the United States 🇺🇸 on November 23, 2022",Color: White | Style: Console,False,Switch is great! Amazing to me that everything is housed in this tiny thing compared to a bulky console. OLED screen is very nice. Mainly purchased for Breath of Wild 'cuz I'm a Zelda fool. No regrets ;),One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Screen issues,"Reviewed in the United States 🇺🇸 on June 21, 2022",Color: White | Style: Console,True,Green tint and sometimes the screen flickers. I’m positive the switch is defective. Device is new and only used less than 2 hours.,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Perfect I love my switch!!!,"Reviewed in the United States 🇺🇸 on November 18, 2022",Color: White | Style: Console,False,I definitely see a difference and I love it!!!! It's a beautiful console and the colors SO MUCH more vibrant and full plus the screen size finally fills up the ENTIRE screen I do not regret this purchase at all,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Not legitimate.  Serial Number not valid.,"Reviewed in the United States 🇺🇸 on June 4, 2022",Color: White | Style: Console,True,Tech Support could not help with this console as the serial number is not valid.  Product just gave error codes when trying to set up games.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Opened Box,"Reviewed in the United States on July 26, 2022",Color: Neon Blue and Red | Style: Console,True,I Placed order for a new switch board and I received an opened box as if it was used iteam,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Uno de los controles no sirve!!!!,"Reviewed in the United States on September 28, 2022",Color: White | Style: Console,True,"Uno de mis controles llego dañado, pues no sirve",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Missing item,"Reviewed in the United States on February 15, 2022",Color: White | Style: Console,True,My Nintendo switch was opened and the power cable was taken out of my package thus resulting in me not being able to use the Nintendo switch as it has no power!,6 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Buen excelente producto,"Reviewed in the United States on November 16, 2022",Color: White | Style: Console,False,"El equipo llegó en su caja original y con buen embalaje, bien protejito.",
